Id,Height,Weight,Name,Gender
7033,158.34,48.54,Guadalupe,Female
7537,158.34,58.63,Isom,Male
6080,158.35,62.37,Bessie,Female
7399,158.35,58.95,Jackson,Male
2298,158.36,63.14,Erma,Female
4387,158.36,68.37,Marietta,Female
5893,158.36,58.39,Seaborn,Male
8750,158.36,55.11,Lular,Female
5613,158.37,67.03,Wilton,Male
7025,158.38,56.28,Eudora,Female
7497,158.38,56.57,Abram,Male
9933,158.38,58.75,Art,Male
7310,158.39,54.73,Harrison,Male
7508,158.39,55.39,Milo,Male
6797,158.4,67.46,Maida,Female
7139,158.4,51.68,Ernest,Male
7507,158.4,65.12,Merrill,Male
7853,158.4,50.93,Connie,Male
6560,158.41,58.25,Zelma,Female
7228,158.41,59.76,Adolph,Male
8219,158.41,62.89,Susie,Female
8648,158.41,59.93,Anastasia,Female
7337,158.42,58.67,Columbus,Male
7799,158.42,64.36,Auther,Male
8772,158.42,62.92,Joe,Female
6032,158.43,61.56,Ruel,Male
6101,158.43,61.18,Lillie,Female
8931,158.43,55.22,Ursula,Female
6678,158.44,59.32,Bulah,Female
9747,158.44,52.42,Sol,Male
5173,158.45,56.86,Clayton,Male
7189,158.45,53.44,Floyd,Male
5824,158.46,62.38,Darius,Male
7710,158.46,53.97,West,Male
9492,158.46,61.14,Ollie,Male
6553,158.47,50.26,Kitty,Female
7661,158.47,58.8,Lincoln,Male
9721,158.47,56.99,Fay,Male
5400,158.49,57.62,Chauncey,Male
6959,158.49,55.12,Parlee,Female
7545,158.49,60.88,Pedro,Male
8647,158.49,66.59,Alda,Female
9415,158.49,49.17,Dave,Male
9458,158.49,63.43,Gilbert,Male
9518,158.49,59.13,Eli,Male
2476,158.5,65.56,Idella,Female
9381,158.5,60.7,Charley,Male
5157,158.51,54.57,Byron,Male
5443,158.51,52.89,Lucien,Male
5620,158.51,60.26,Beverly,Male
6222,158.52,65.02,Bertie,Female
6629,158.52,64.76,Fredericka,Female
7808,158.52,66.59,Edson,Male
8856,158.52,57.61,Leatha,Female
6941,158.53,62.17,Madeleine,Female
9700,158.53,64.68,Olin,Male
2093,158.54,73.73,Amelia,Female
5513,158.54,59.33,Duncan,Male
6955,158.54,58.86,Novella,Female
8070,158.54,54.9,Gottlieb,Male
9660,158.54,59.58,Lafayette,Male
8599,158.55,55.24,Eugenie,Female
5317,158.56,57.89,Wash,Male
6776,158.56,53.49,Elisa,Female
4875,158.57,69.33,Denise,Female
5165,158.57,57.95,Wade,Male
9268,158.57,66.42,Nathalie,Female
6508,158.58,52.69,Marcella,Female
7766,158.58,62.22,Augustine,Male
8329,158.58,56.38,Myra,Female
9807,158.58,59.65,Arlie,Male
6338,158.6,55.08,Melissa,Female
7787,158.6,58.17,Ransom,Male
8156,158.6,57.39,Annie,Female
8112,158.61,60.99,Marcellus,Male
6622,158.62,60.03,Zena,Female
6811,158.62,55.61,Rosemary,Female
9402,158.62,62.96,Leo,Male
3396,158.63,68.36,West,Male
5442,158.63,60.19,Hamilton,Male
9583,158.63,55.91,Grant,Male
5249,158.64,56.44,Mitchell,Male
5360,158.64,62.76,Watson,Male
8756,158.64,56.47,Tiny,Female
5709,158.65,61.73,Thurman,Male
6373,158.65,57.46,Pearlie,Female
9619,158.66,57.74,Abner,Male
3518,158.68,66.25,Newt,Male
7817,158.68,54.51,Kirby,Male
2807,158.69,67.55,Rowena,Female
4237,158.69,63.58,Fay,Female
7067,158.69,60.11,Mida,Female
8958,158.69,53.17,Eulah,Female
567,158.7,72.68,Manda,Female
6487,158.7,69.53,Daisie,Female
9317,158.7,56.38,Willena,Female
9600,158.7,55.61,Van,Male
7383,158.71,52.83,Emory,Male
9167,158.71,56.54,Winona,Female
5496,158.72,62.77,Orlando,Male
7204,158.72,56.32,Julius,Male
6461,158.73,53.21,Eddie,Female
6784,158.73,62.18,Gail,Female
6788,158.73,53.82,Irena,Female
8170,158.73,63.78,Maude,Female
2940,158.74,65.53,William,Male
6030,158.74,62.39,Rudolf,Male
9472,158.74,57.39,Nelson,Male
5272,158.75,58.32,Douglas,Male
8363,158.75,60.13,Meta,Female
9234,158.75,65.05,Jess,Female
5951,158.76,64.7,Ewin,Male
9526,158.76,65.62,Logan,Male
9672,158.76,58.6,Hal,Male
5590,158.77,59.93,Lou,Male
6436,158.77,55.13,Zula,Female
6692,158.77,57.2,Grayce,Female
9578,158.78,60.68,Asa,Male
9593,158.78,63.25,Luke,Male
5291,158.79,58.36,Pink,Male
6989,158.79,58.59,Ardelia,Female
9864,158.79,59.92,Wyatt,Male
5398,158.8,58.64,Prince,Male
7835,158.8,58.45,Wilton,Male
6255,158.81,57.67,Vera,Female
8814,158.81,61.8,Maymie,Female
8978,158.81,64.71,Miranda,Female
4348,158.82,65.66,Lennie,Female
9497,158.82,53.37,Morris,Male
709,158.83,76.27,Lea,Female
9387,158.83,48.09,Luther,Male
4549,158.84,72.41,Hermina,Female
7564,158.84,57.23,Anna,Male
7843,158.84,58.22,Bascom,Male
8712,158.84,56.62,Eleanora,Female
9023,158.84,61.98,Fleda,Female
9546,158.84,56.96,Clark,Male
5053,158.85,63.27,Eddie,Male
5583,158.85,56.66,Gary,Male
9886,158.86,64.63,Thaddeus,Male
5059,158.87,56.12,Leroy,Male
5448,158.87,56.97,Randolph,Male
6920,158.87,56.23,Harry,Female
8966,158.87,59.24,Lelar,Female
5146,158.88,53.93,Sylvester,Male
7276,158.88,59.47,Marshall,Male
8991,158.88,57.78,Savilla,Female
7142,158.89,61.54,Joe,Male
8474,158.89,59.88,Dolly,Female
8658,158.89,57.38,Jenny,Female
9011,158.89,51.46,Camille,Female
9524,158.89,48.87,Anton,Male
9778,158.89,65.45,Lum,Male
3665,158.9,59.99,Edson,Male
5993,158.9,58.71,Loran,Male
9598,158.9,61.77,Emory,Male
2509,158.91,74.41,Anastasia,Female
7979,158.91,64.08,Orie,Male
8353,158.91,56.04,Lois,Female
9479,158.91,55.81,Fredrick,Male
5763,158.92,58.45,Julious,Male
7506,158.92,64.58,Lorenzo,Male
8521,158.92,65.65,Octavia,Female
6628,158.93,57.23,Ethelyn,Female
7839,158.93,57.57,Art,Male
8741,158.93,62.32,Ena,Female
5687,158.94,54.7,Gibson,Male
6826,158.94,50.52,Delta,Female
7019,158.95,64.13,Elaine,Female
9451,158.95,64.67,Adolph,Male
9667,158.95,58.59,Jimmie,Male
1607,158.97,65.61,Llewellyn,Male
5484,158.97,69.66,Dell,Male
6004,158.97,60.21,Matthias,Male
6134,158.97,60.75,Sallie,Female
5931,158.98,54.22,Darwin,Male
6189,158.98,60.02,Ruby,Female
8781,158.98,56.08,Paulina,Female
7265,158.99,66.22,Earnest,Male
7581,158.99,62.03,Elvin,Male
8516,158.99,56.13,Constance,Female
277,159,68.82,Norma,Female
5244,159,54.04,Roland,Male
6364,159,52.06,Georgie,Female
7851,159,56.99,Byrd,Male
9338,159,63.93,Grover,Male
8661,159.01,53.13,Mame,Female
8897,159.01,52.08,Dottie,Female
4299,159.02,69.28,Edythe,Female
8021,159.02,72.85,Benedict,Male
8639,159.02,57.1,Marcella,Female
5437,159.03,61.13,Elvin,Male
6119,159.03,56.74,May,Female
7008,159.04,58.14,Caro,Female
8426,159.04,53.27,Orpha,Female
757,159.05,69.33,Carlotta,Female
5566,159.05,52.16,Richmond,Male
5781,159.05,62.63,Rice,Male
5944,159.05,53.85,Emmit,Male
6794,159.05,58.04,Loraine,Female
5521,159.06,48.35,Giles,Male
5972,159.06,64.84,Hubbard,Male
8184,159.06,48.08,Eva,Female
7935,159.07,65.21,Delos,Male
8097,159.07,59.94,Linton,Male
5140,159.08,55.21,Fredrick,Male
8006,159.08,58.75,Zeke,Male
5541,159.09,62.59,Benton,Male
5685,159.09,57.85,Florence,Male
9638,159.09,55.33,Garfield,Male
5385,159.1,54.34,Sandy,Male
6398,159.1,60.97,Blanch,Female
6675,159.1,58.77,Zada,Female
6773,159.1,61.97,Dorcas,Female
6962,159.1,56.24,Pearla,Female
7891,159.1,52.22,Milas,Male
8537,159.1,61.73,Besse,Female
9992,159.1,46.65,Cornelious,Male
3900,159.11,63.52,Manly,Male
5952,159.11,64.81,Fabian,Male
6614,159.11,66.56,Iola,Female
6837,159.11,52.08,Eugenie,Female
8066,159.11,52.58,Garret,Male
9364,159.11,55.36,Herbert,Male
5285,159.12,53.28,Wilber,Male
6455,159.12,60.38,Rilla,Female
6702,159.12,56.15,Meda,Female
6728,159.12,55.49,Ester,Female
8982,159.12,53.61,Osa,Female
6995,159.14,55.68,Arthur,Female
5862,159.15,56.36,Lane,Male
6318,159.15,56.19,Myrtie,Female
6862,159.15,59.75,Ninnie,Female
7259,159.15,54.92,Simon,Male
7862,159.17,59.42,Eldred,Male
5756,159.18,56.26,Hayes,Male
6316,159.18,50.39,Goldie,Female
7526,159.18,67.48,Nels,Male
9440,159.18,65.24,Mack,Male
3404,159.19,75.34,Buck,Male
5227,159.19,66.91,Lemuel,Male
6973,159.2,49.51,Sabina,Female
7151,159.2,54.84,Alfred,Male
7804,159.2,62.44,Brady,Male
7983,159.2,60.86,Robt,Male
9541,159.2,61.91,Millard,Male
5537,159.21,65.41,Watt,Male
6443,159.21,61.19,June,Female
7763,159.21,57.1,Anson,Male
8308,159.22,56.45,Nell,Female
8784,159.22,59.02,Therese,Female
7150,159.23,52.74,Willie,Male
7762,159.23,55.79,Andres,Male
3244,159.24,69.8,Wilbert,Male
5818,159.24,57.47,Camille,Male
9014,159.24,51.41,Charlotta,Female
5195,159.25,60.96,Clifton,Male
5592,159.26,57.44,Martha,Male
8073,159.26,55.23,Hanson,Male
9161,159.26,58.08,Teckla,Female
6964,159.27,61.5,Penelope,Female
7001,159.27,64.77,Bettye,Female
7216,159.27,45.47,Clifford,Male
7592,159.27,57.6,Rex,Male
9517,159.27,63.14,Abraham,Male
9897,159.27,64.51,Dana,Male
124,159.28,68.03,Callie,Female
930,159.28,69.32,Tella,Female
5987,159.29,54.34,Leigh,Male
8261,159.29,56.55,Rachel,Female
9369,159.29,65.93,Michael,Male
6495,159.3,49.26,Patsy,Female
6525,159.3,51.54,Shirley,Female
6590,159.3,52.64,Erna,Female
8015,159.3,58.03,Ancel,Male
5689,159.31,54.2,Harlan,Male
6465,159.31,62.7,Kathrine,Female
8040,159.31,55.25,Colin,Male
8751,159.31,55.73,Mahala,Female
9786,159.31,61.75,Alton,Male
7480,159.32,71.8,King,Male
7897,159.32,55.21,Orrie,Male
9429,159.33,60.14,Perry,Male
9965,159.33,54.61,Reese,Male
5357,159.34,57.32,Fritz,Male
6640,159.34,50,Rosina,Female
7738,159.34,49.29,Maxwell,Male
8048,159.34,48.48,Dolph,Male
6498,159.35,64.11,Cathrine,Female
8231,159.35,62.71,Addie,Female
8232,159.35,51.2,Charlotte,Female
8811,159.35,56.6,Margarita,Female
8907,159.35,58.86,Henriette,Female
9460,159.35,66.85,Aaron,Male
5028,159.36,62.84,Isaac,Male
5596,159.37,61.39,Mitchel,Male
6888,159.37,60.21,Augustine,Female
7330,159.37,60.46,Lon,Male
8917,159.37,53.34,Lorraine,Female
9799,159.37,62.85,Minor,Male
6885,159.38,63.45,Amie,Female
897,159.39,67.93,Lynn,Female
3843,159.39,67.18,Ebbie,Male
5451,159.39,54.68,Warner,Male
5647,159.4,65.17,Orson,Male
5843,159.4,55.57,Grace,Male
7656,159.4,59.55,Hollis,Male
1518,159.41,63.62,Burr,Male
6261,159.41,61.12,Hettie,Female
9270,159.41,60.84,Nonie,Female
5597,159.42,61.06,Noel,Male
6467,159.42,53.37,Lucie,Female
9256,159.42,58.13,Margaretha,Female
9537,159.43,60.42,Chris,Male
1294,159.44,74.02,Hugo,Male
9640,159.44,64.32,Loyd,Male
5392,159.45,65.73,Burl,Male
6569,159.45,62.37,Mariah,Female
7816,159.45,51.78,Jewell,Male
8997,159.45,55.23,Adelina,Female
9833,159.45,60.71,Lonzo,Male
5696,159.46,61.52,Malachi,Male
7284,159.46,63.68,Ellis,Male
8194,159.46,66.13,Maggie,Female
8504,159.46,57.07,Bella,Female
9251,159.46,59.18,Mag,Female
5923,159.47,49.45,Burnett,Male
8707,159.47,59.85,Carmen,Female
2555,159.48,62.29,Glenna,Female
5378,159.48,48.85,Wilmer,Male
5899,159.48,59,Todd,Male
7242,159.48,57.34,Lloyd,Male
8187,159.48,54.26,Lena,Female
9749,159.48,54.44,Wash,Male
5516,159.49,65.71,Erwin,Male
6058,159.49,66.22,Wirt,Male
6334,159.49,54.06,Janet,Female
6412,159.49,54.62,Magdalena,Female
6422,159.49,64.28,Floy,Female
9899,159.49,59.98,Dexter,Male
6062,159.5,56.03,Zed,Male
7014,159.5,58.43,Daisey,Female
7541,159.51,59.47,Leander,Male
8934,159.51,63.42,Vennie,Female
9341,159.51,73.04,Richard,Male
944,159.52,67.41,William,Male
5820,159.52,57.16,Chesley,Male
6694,159.52,56.59,Kattie,Female
8400,159.52,58.58,Elma,Female
8848,159.52,65.27,Hassie,Female
2917,159.53,63.19,Ova,Female
5216,159.53,52.95,Marcus,Male
7492,159.53,62.41,Leland,Male
9135,159.53,57.47,Marianna,Female
5262,159.54,58.89,Bennie,Male
6317,159.54,56.37,Leola,Female
6387,159.54,55.83,Dona,Female
7591,159.54,53.15,Noble,Male
2346,159.55,69.62,Almeda,Female
5760,159.55,51.86,Isreal,Male
7992,159.55,61.6,Thurlow,Male
6164,159.56,64.98,Jane,Female
6493,159.56,46.45,Missouri,Female
7424,159.56,55.53,Neal,Male
7457,159.56,56.9,Elwood,Male
5103,159.57,57.52,Elbert,Male
7199,159.57,57.51,Horace,Male
8012,159.57,62.78,Alvan,Male
5986,159.58,50.63,Lazarus,Male
6301,159.58,55.82,Mabelle,Female
7998,159.58,53.91,Vicente,Male
8305,159.58,58.64,Celia,Female
6602,159.59,64.67,Annetta,Female
7472,159.59,66.43,Sandy,Male
8029,159.59,60.35,Bryant,Male
6503,159.6,58.45,Florida,Female
7442,159.6,59.95,Erwin,Male
7942,159.6,62.56,Elsworth,Male
8370,159.6,60.06,Lila,Female
9290,159.61,62.83,Rinda,Female
7486,159.62,61.23,Sanford,Male
8468,159.62,58.63,Adelia,Female
7387,159.63,69.22,Marcus,Male
7425,159.63,60.04,Alton,Male
8976,159.63,68.16,Martina,Female
9704,159.63,59.48,Chauncey,Male
5007,159.64,52.15,Paul,Male
6180,159.64,65.91,Sara,Female
6820,159.64,57.84,Arminda,Female
7791,159.64,55.19,Willam,Male
8688,159.64,57.17,Aline,Female
8838,159.64,60.53,Clarinda,Female
6738,159.66,60.8,Louvenia,Female
8735,159.66,55.7,Carolina,Female
5389,159.67,61.47,Adrian,Male
6054,159.68,54.54,Vivian,Male
6927,159.68,50.56,Jesse,Female
7012,159.68,55.69,Cloe,Female
7963,159.68,73.15,Landon,Male
9383,159.68,51.21,Otto,Male
9733,159.68,62.79,Vern,Male
9009,159.69,60.19,Birtie,Female
9957,159.69,63.64,June,Male
8825,159.7,55.62,Vella,Female
8016,159.71,56.68,Arvid,Male
8213,159.72,53.24,Nettie,Female
8764,159.72,54.43,Dicie,Female
9301,159.72,67.86,Sarepta,Female
9801,159.73,58.22,Reginald,Male
8753,159.74,66.92,Maye,Female
8865,159.74,55.97,Phebe,Female
5399,159.75,59.48,Wm,Male
5588,159.75,64.82,Linus,Male
6063,159.75,58.94,Mary,Female
6219,159.75,68.65,Tillie,Female
6638,159.75,53.62,Metta,Female
9805,159.75,54.71,Wilford,Male
6383,159.76,56.72,Madeline,Female
7363,159.76,53.26,Austin,Male
8664,159.76,59.68,Tilda,Female
8709,159.76,58.31,Dorcas,Female
5867,159.77,62.16,Lillian,Male
6100,159.77,62.33,Louise,Female
9701,159.77,68.75,Porter,Male
8331,159.78,47.2,Mathilda,Female
9958,159.78,65.35,Kelly,Male
8339,159.79,64.05,Gladys,Female
8603,159.79,63.26,Lavinia,Female
8629,159.8,56.39,Clarissa,Female
1135,159.82,65.39,Lon,Male
5837,159.82,59.68,Fredric,Male
9398,159.82,66.32,August,Male
5359,159.83,54.52,Lucian,Male
6872,159.84,61.96,Sula,Female
7881,159.84,67.88,Jimmy,Male
5266,159.85,60.15,Ned,Male
6723,159.86,59.35,Drucilla,Female
6821,159.86,56.38,Attie,Female
6868,159.86,57.94,Queenie,Female
8985,159.86,56.45,Pearly,Female
9522,159.86,65.53,Augustus,Male
9613,159.86,61.5,Jonas,Male
7777,159.87,57.72,Fleming,Male
8567,159.87,54.64,Jannie,Female
6281,159.88,59.54,Cynthia,Female
6580,159.88,62.04,Albertine,Female
2244,159.89,69.88,Dessie,Female
2810,159.89,68.34,Salome,Female
5099,159.89,56.1,Nelson,Male
9910,159.89,64.56,Melville,Male
3261,159.9,66.09,Spencer,Male
6241,159.9,61.11,Adelaide,Female
6294,159.9,54.74,Winnie,Female
8471,159.9,64.37,Margie,Female
9309,159.9,55.25,Thekla,Female
9388,159.9,64.03,Floyd,Male
9399,159.9,64.99,Theodore,Male
5205,159.91,68.3,Donald,Male
9932,159.91,59.38,Anson,Male
3806,159.92,70.05,Alf,Male
7653,159.92,62.25,Ernie,Male
8634,159.92,62.05,Golda,Female
9757,159.92,62.88,Florence,Male
5286,159.93,58.98,Zack,Male
9314,159.93,55.89,Vergie,Female
9555,159.93,60.98,Ervin,Male
5493,159.94,56.61,Merle,Male
7546,159.94,57.53,Prince,Male
7684,159.94,46.65,Drew,Male
9730,159.94,56.6,Raleigh,Male
9959,159.94,57.24,Len,Male
8667,159.95,59.95,Camilla,Female
5330,159.96,62.36,Josiah,Male
6763,159.97,58.93,Berenice,Female
6876,159.97,70.05,Ursula,Female
7436,159.97,59.92,Glen,Male
9832,159.97,55.03,Leland,Male
5514,159.98,55.48,Ely,Male
6961,159.98,63.01,Patty,Female
7180,159.98,58.72,Ed,Male
7453,159.98,58.59,Allie,Male
8564,159.98,51.06,Evie,Female
9163,159.98,60.48,Theodora,Female
7345,159.99,64.66,Chris,Male
7578,159.99,64.66,Clair,Male
6861,160,61.99,Neta,Female
8615,160,63.23,Judith,Female
9477,160,58.19,Marshall,Male
5116,160.01,59.42,Claud,Male
5356,160.01,63.99,Fletcher,Male
6208,160.01,55.59,Beatrice,Female
8869,160.01,63.71,Ruie,Female
9111,160.01,60.31,Gretchen,Female
1046,160.02,75.09,Eddie,Male
6349,160.02,54.52,Claire,Female
802,160.04,67.09,Louetta,Female
1762,160.04,68.65,Asberry,Male
3326,160.04,71.81,Washington,Male
4835,160.04,61.52,Verne,Female
5994,160.04,63.23,Lorenz,Male
8379,160.04,57.85,Regina,Female
8858,160.04,59.6,Malvina,Female
9101,160.04,55.15,Elenora,Female
3225,160.05,73.8,Jefferson,Male
5277,160.05,58.13,Elwood,Male
5939,160.05,55.24,Eldred,Male
7133,160.05,52.6,Samuel,Male
5236,160.06,58.6,Chris,Male
6752,160.06,65.52,Tessie,Female
6877,160.06,59.88,Vertie,Female
8983,160.06,57,Ottie,Female
7417,160.07,62.55,Ferdinand,Male
7882,160.07,64.14,Lacy,Male
8913,160.07,51.33,Kathryne,Female
5573,160.08,59.71,West,Male
9147,160.08,63.16,Patricia,Female
9953,160.08,60.79,Hampton,Male
6351,160.1,57.49,Lina,Female
9532,160.1,55.36,Hubert,Male
4469,160.11,59.78,Dorcas,Female
5333,160.11,56.91,Christ,Male
6274,160.11,65.01,Helena,Female
6357,160.11,59.02,Elsa,Female
6911,160.11,63.18,Elfie,Female
7815,160.11,59.86,Hosteen,Male
9713,160.11,65.3,Seth,Male
9725,160.11,57.9,Lucian,Male
5139,160.12,57.64,Mose,Male
6272,160.12,64.03,Bernice,Female
6330,160.12,59.44,Olivia,Female
6438,160.12,58.76,Dolly,Female
9509,160.12,54.42,Edmund,Male
5169,160.13,55.38,Columbus,Male
6607,160.13,54.4,Clyde,Female
7107,160.13,53.09,Victorine,Female
7671,160.13,53.81,Wheeler,Male
7647,160.15,58.16,Brown,Male
7937,160.15,58.08,Dexter,Male
1921,160.16,71.41,Hoyt,Male
7758,160.16,58.24,Wright,Male
5020,160.17,66.04,Michael,Male
6696,160.17,60.76,Lella,Female
6908,160.17,52.83,Doshie,Female
8596,160.17,55.4,Angela,Female
9450,160.17,60.55,Earnest,Male
9468,160.17,55.53,Levi,Male
9202,160.18,56.38,Cleora,Female
6053,160.19,59.49,Vince,Male
6812,160.19,42.38,Tressa,Female
7126,160.19,59.64,Thomas,Male
8343,160.19,60.63,Vera,Female
5764,160.2,64.05,Lemon,Male
7148,160.2,66.17,Carl,Male
6883,160.21,57.92,Alva,Female
6987,160.21,60.98,Anner,Female
7285,160.21,70.43,Irvin,Male
7324,160.21,66.64,Abraham,Male
8809,160.22,63.97,Johnie,Female
5542,160.23,67.56,Bernie,Male
6391,160.23,61.66,Nola,Female
7218,160.23,58.28,Perry,Male
7650,160.23,60.9,Coleman,Male
6109,160.24,56.45,Fannie,Female
7949,160.24,59.46,Gabe,Male
9925,160.24,56.62,Watson,Male
4302,160.25,63.74,Lilian,Female
5555,160.25,54.89,Jones,Male
7633,160.25,57.09,Shirley,Male
1690,160.26,70.26,Algie,Male
6499,160.26,62.19,Chloe,Female
7646,160.26,64.67,Axel,Male
5621,160.27,58.01,Brooks,Male
7443,160.27,60.59,Jimmie,Male
7874,160.27,61.66,Gerhard,Male
9206,160.27,60.31,Darthula,Female
5572,160.28,69.64,Webb,Male
8691,160.28,59.78,Celestine,Female
6220,160.29,62.75,Ina,Female
6347,160.29,53.03,Pearle,Female
8193,160.29,60.39,Lucy,Female
9657,160.29,61.96,Isom,Male
6970,160.3,61.6,Rettie,Female
7211,160.3,53.48,Leo,Male
9609,160.3,60.49,Gustav,Male
5196,160.31,56.62,Glenn,Male
5599,160.31,57.84,Otha,Male
6958,160.31,65.89,Ova,Female
7609,160.31,60.56,Theo,Male
8544,160.31,62.8,Audrey,Female
1980,160.32,72.92,Samual,Male
6203,160.32,55.39,Evelyn,Female
8817,160.32,62.96,Oda,Female
4378,160.33,69.83,Rosella,Female
7811,160.33,60.16,Festus,Male
6064,160.34,54.56,Anna,Female
7223,160.34,61.8,Calvin,Male
8641,160.34,67.46,Mona,Female
5700,160.35,61.96,Milford,Male
8411,160.35,64.37,Roberta,Female
5874,160.36,59.2,Mattie,Male
7251,160.36,57.37,Elijah,Male
9938,160.36,55.13,Buford,Male
6741,160.37,53.21,Nealie,Female
7261,160.37,64.31,Maurice,Male
9057,160.37,57.63,Robert,Female
5548,160.38,62.89,Emmitt,Male
5618,160.38,61.12,Benjamine,Male
5547,160.39,54.68,Drew,Male
4704,160.4,70.22,Golda,Female
5079,160.4,56.33,Percy,Male
6714,160.4,63.81,Ardella,Female
7404,160.4,56.87,Lynn,Male
2418,160.41,54.09,Adella,Female
5914,160.41,54.06,Ansel,Male
7257,160.41,64.18,Lonnie,Male
7267,160.41,61.97,Percy,Male
6539,160.42,59.98,Matie,Female
5984,160.44,59.3,Lamar,Male
6245,160.44,54.86,Jean,Female
6968,160.44,62.61,Rella,Female
8535,160.44,58.82,Vallie,Female
6409,160.45,64.41,Evie,Female
8061,160.45,56.47,Estill,Male
3807,160.46,63.46,Alto,Male
7985,160.46,58.1,Sampson,Male
8290,160.46,61.2,Louisa,Female
8531,160.46,60.64,Alpha,Female
8980,160.46,58.66,Nealie,Female
9927,160.46,64.75,Willam,Male
1081,160.47,69.67,Jasper,Male
4805,160.47,63.11,Maryann,Female
5587,160.47,60.47,Kirk,Male
5963,160.47,63.07,Handy,Male
6107,160.47,62.61,Frances,Female
8836,160.47,62.34,Calla,Female
9474,160.47,64.43,Willard,Male
3756,160.48,65.67,Hall,Male
5238,160.48,65.63,Juan,Male
6040,160.48,53.07,Stafford,Male
6354,160.48,59.99,Elnora,Female
7245,160.48,56.66,Jake,Male
8665,160.48,61.5,Wilma,Female
8795,160.48,67.13,Doshie,Female
9473,160.48,61.59,Phillip,Male
9745,160.48,59.78,Sid,Male
9991,160.48,64.08,Cora,Male
1546,160.49,67.41,Authur,Male
5294,160.49,60.32,Walker,Male
8306,160.49,57.69,Janie,Female
9131,160.5,67,Louis,Female
6424,160.51,63.29,Louie,Female
6910,160.51,57.3,Earlie,Female
7238,160.51,63.68,Wesley,Male
516,160.52,73.68,Willa,Female
7686,160.52,51.77,Eric,Male
8977,160.52,63.65,Maxine,Female
5453,160.53,56.91,Adolphus,Male
8889,160.53,66.69,Celina,Female
5476,160.54,58.95,Ted,Male
6804,160.54,60.64,Olevia,Female
6673,160.55,63.71,Tressie,Female
8801,160.55,54.38,Fleta,Female
8139,160.56,64.67,Shed,Male
8429,160.56,57.16,Sudie,Female
4388,160.57,64.48,Mazie,Female
5464,160.57,57.61,Finley,Male
5550,160.57,61.51,Finis,Male
6530,160.57,61.19,Donnie,Female
6895,160.57,64.6,Bula,Female
6900,160.57,63.39,Cena,Female
7783,160.57,63.58,Marshal,Male
8047,160.57,63.21,Dink,Male
5135,160.58,64.85,Clinton,Male
5213,160.58,63.69,Delbert,Male
5471,160.58,63.63,Newt,Male
9306,160.58,58,Suzanne,Female
9702,160.58,56.73,Warner,Male
2626,160.59,78.03,Angelina,Female
9041,160.59,55.01,Lonie,Female
5136,160.6,59.53,Lonnie,Male
2691,160.61,74.62,Claudie,Female
5543,160.61,59.83,Bishop,Male
7144,160.61,62.97,Jesse,Male
3561,160.62,72.2,Harper,Male
5343,160.62,59.95,Harve,Male
5568,160.62,52.61,Shirley,Male
7524,160.62,55.44,Jean,Male
5607,160.63,49.53,Shelton,Male
8863,160.63,63.11,Osie,Female
6492,160.64,57.01,Mahala,Female
6686,160.64,54.08,Esta,Female
8421,160.64,54.89,Bell,Female
7728,160.65,59.71,Gene,Male
7964,160.65,56.76,Larkin,Male
9597,160.65,62.66,Earle,Male
6809,160.66,65.24,Rhea,Female
9228,160.66,61.74,Glen,Female
5834,160.67,61.63,Emilio,Male
8037,160.67,62.18,Chancy,Male
9353,160.67,57.44,Elmer,Male
9422,160.67,55.85,Milton,Male
6358,160.68,56.34,Kittie,Female
7712,160.68,57.35,Winfred,Male
9139,160.68,62.51,Myrtis,Female
5482,160.69,63.08,Cleve,Male
5780,160.69,62.31,Reginald,Male
6266,160.69,67.58,Alberta,Female
8143,160.69,64.26,Toney,Male
2291,160.71,64.98,Alvina,Female
5838,160.71,67.64,French,Male
8739,160.71,64.86,Elinor,Female
3489,160.72,74.64,Lucien,Male
6429,160.72,52.96,James,Female
5137,160.73,61.16,Ollie,Male
7980,160.73,53.91,Orlo,Male
6740,160.74,58.28,Natalie,Female
8144,160.74,53.98,Verna,Male
6813,160.75,55,Vannie,Female
5422,160.76,57.34,Harris,Male
8030,160.76,61.31,Buck,Male
8944,160.76,58.51,Caddie,Female
9849,160.76,60.46,Guss,Male
6112,160.77,72.49,Daisy,Female
9000,160.77,62.56,Amie,Female
9305,160.77,62.91,Signe,Female
5302,160.78,55.31,Henderson,Male
9907,160.79,54.91,Lawson,Male
5210,160.8,60.93,Mathew,Male
5276,160.8,58.39,Archibald,Male
8106,160.8,57.96,Mac,Male
9438,160.8,60.32,Jerry,Male
787,160.81,71.22,Hermine,Female
5189,160.81,65.33,Emery,Male
6683,160.81,60.97,Diana,Female
6396,160.82,62.27,Letha,Female
5219,160.83,54.12,Van,Male
7250,160.83,58.65,Elbert,Male
8258,160.83,60.28,Theresa,Female
6014,160.84,59.36,Oather,Male
9043,160.84,59.69,Louvenia,Female
9534,160.84,58.88,Donald,Male
6799,160.85,65.44,Martina,Female
7413,160.85,61.87,Van,Male
2470,160.86,62.66,Alva,Female
7153,160.86,57.2,Frederick,Male
7421,160.86,73.97,Ruben,Male
9606,160.86,65.92,Ambrose,Male
9675,160.86,55.32,Jean,Male
8122,160.87,61.72,Oley,Male
8312,160.87,57.47,Adeline,Female
9912,160.87,68.9,Milford,Male
